file_path,Brain,Genotype,Type,Striatal.Subregion,Bif_ampl_local,Bif_ampl_remote,Branch_Order,Depth,Sum_EucDistance,Max_EucDistance,Fractal_Dim,Height,Length,N_bifs,N_branch,N_stems,N_tips,Partition_asymmetry,Sum_PathDistance,Max_PathDistance,Width,Terminal_degree,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,ABEL_All,BAPL_All,ABEL_Internal,BAPL_Internal,ABEL_Terminal,BAPL_Terminal,Balancing_Factor,Centripetal_Bias,Convexity
hTME15-1_Str_03_xyz-2462-11237-412,hTME15-1,WT,D1,CPi,87.4238,79.3255,6,95.38,54313.4,111.053,1.03407,150.47,2376.42,26,58,6,32,0.531197,70700.6,190.115,133.289,1.34164,103.39,118.708,90.4036,79.1737,34.64203112,40.96775862,15.51624555,17.07653846,50.18173191,60.379375,0.729281244,3.681969613,0.889273356
hTME15-1_Str_03_xyz-2772-6009-270,hTME15-1,WT,D2,CPi,72.4708,63.2908,5,84.65,51544.6,154.234,1.03454,188.609,1992.18,17,37,3,20,0.396078,66754.7,207.104,173.596,1.20801,120.974,123.235,97.4206,106.351,45.03197085,53.83702703,15.94705993,17.03647059,69.75414514,85.1175,0.753191231,4.131341491,0.797520661
hTME15-1_Str_03_xyz-2888-11350-145,hTME15-1,WT,D2,CPi,50.7892,61.4694,4,95.78,56630.5,145.417,1.03133,176.53,2334.34,20,47,7,27,0.300476,69312.2,165.376,137.882,1.28894,129.09,130.673,62.767,64.9825,42.66198716,49.66191489,18.01774762,20.4395,60.91697941,71.30814815,0.785742737,4.925051451,0.879904875
hTME15-1_Str_03_xyz-2996-9874-356,hTME15-1,WT,D1,CPi,53.9394,49.5386,5,132.73,74563.9,150.67,1.02778,224.239,2621.04,22,49,5,27,0.383333,88865,178.005,139.129,1.28611,127.222,136.057,100.205,93.8782,46.25101914,53.48489796,16.58118975,17.875,70.42643568,82.50037037,0.801976728,5.430816743,0.873959572
hTME15-1_Str_03_xyz-3161-6610-239,hTME15-1,WT,D2,CPi,81.1575,91.7959,5,115.59,57470.1,139.205,1.0319,184.601,2398.2,19,44,6,25,0.391228,77908.6,176.711,148.399,1.32823,119.32,111.218,84.5188,87.3912,45.06720435,54.49931818,21.05985136,23.44631579,63.31279262,78.0996,0.635976961,2.539062938,0.672153635
hTME15-1_Str_03_xyz-3352-11083-200,hTME15-1,WT,D2,CPi,70.1469,60.8159,5,80.08,65241.6,130.186,1.03737,177.84,2352.12,23,50,4,27,0.286232,80438.4,151.621,162.849,1.32574,120.218,127.215,85.4114,98.2234,40.09882542,47.0372,19.13848738,20.92565217,57.95392819,69.28037037,0.75503825,4.170125865,0.876337693
hTME15-1_Str_03_xyz-3353-4792-57,hTME15-1,WT,D1,CPi,62.4473,77.0577,5,118.7,48561.6,123.576,1.03674,154.044,2344.43,23,52,6,29,0.414079,66307.1,171.856,181.77,1.37545,123.118,114.338,81.8058,90.1904,37.57708132,45.07961538,17.51179218,20.00782609,53.49093134,64.96413793,0.711934079,3.40733464,0.7710718
hTME15-1_Str_03_xyz-3461-2403-29,hTME15-1,WT,D2,CPi,50.6911,68.6812,4,82.68,65055.8,141.029,1.03005,225.711,2356.17,20,45,5,25,0.41,83636.4,205.344,164.3,1.42349,126.206,121.525,80.5004,77.3952,44.81212995,52.35422222,21.99342973,24.9035,63.06709013,74.3148,0.729187038,3.680372658,0.85733882
hTME15-1_Str_03_xyz-3522-9352-177,hTME15-1,WT,D1,CPi,93.7442,65.6101,7,111.21,98665.5,153.933,1.03086,216.07,3527.63,30,70,10,40,0.49,121761,171.629,149.93,1.27861,96.6689,122.104,86.6954,100.208,42.17692441,50.39028571,16.69096011,17.56,61.29139764,75.013,0.743392191,3.935923952,0.708049887
hTME15-1_Str_03_xyz-3830-11338-342,hTME15-1,WT,D2,CPi,74.0612,75.5807,5,115.83,60335.8,122.14,1.03057,149.389,2576.16,28,61,5,33,0.288095,77529.4,146.802,132.381,1.28065,120.417,119.392,83.3728,83.7647,35.36108522,42.22672131,14.16863656,15.46071429,53.34255682,64.93727273,0.71857384,3.508026417,0.798367347
hTME15-1_Str_03_xyz-4014-6992-342,hTME15-1,WT,D2,CPi,65.194,75.542,4,85.79,72995.9,129.094,1.03064,187.549,2893.44,25,57,7,32,0.42,90779,158.955,143.282,1.20645,128.961,117.658,86.0682,91.4774,43.05241789,50.75649123,13.8626757,14.6296,65.85690397,78.980625,0.755561268,4.181226833,0.888408304
hTME15-1_Str_03_xyz-4091-8580-328,hTME15-1,WT,D1,CPi,67.5882,68.6954,6,117.06,45767.3,134.724,1.05169,182.04,1895.27,19,42,4,23,0.449875,62055.3,214.472,139.08,1.53333,124.876,117.8,84.3937,87.8295,35.95023624,45.12,20.79287395,24.28052632,48.47153552,62.33521739,0.731343951,3.717247521,0.7808
hTME15-1_Str_03_xyz-4154-2919-192,hTME15-1,WT,D1,CPi,70.7191,66.6418,3,128.71,77682.4,150.999,1.03723,199.063,2467.42,15,38,8,23,0.488889,93287.8,180.789,150.497,1.27178,123.33,131.2,100.465,92.3323,53.6614991,64.92710526,29.37285521,32.076,69.50191902,86.35173913,0.767292611,4.444862743,0.9072
hTME15-1_Str_03_xyz-4534-11609-285,hTME15-1,WT,D2,CPi,64.5863,66.4312,6,122.57,65533.9,123.207,1.028,167.24,2598.79,29,61,3,32,0.522406,83734.1,158.716,154.369,1.35213,123.977,125.736,102.179,92.828,37.15616199,42.59819672,17.05367791,18.06137931,55.37403818,64.8346875,0.727210904,3.647155517,0.807093426
hTME15-1_Str_03_xyz-4635-10510-159,hTME15-1,WT,D1,CPi,64.2597,65.0981,5,140.25,68284.8,117.287,1.04053,159.492,3144.5,32,71,7,39,0.369792,91367.2,157.971,143.318,1.3543,123.572,121.255,84.5505,95.573,37.15767331,44.28394366,18.80430355,21.22375,52.2168485,63.20512821,0.725048602,3.611414987,0.765615705
hTME15-1_Str_03_xyz-4840-7721-322,hTME15-1,WT,D2,CPi,51.712,65.7086,6,76.25,54209,126.467,1.03455,187.704,2119.08,21,46,4,25,0.481633,68332.1,158.223,163.674,1.41304,126.251,119.585,103.738,104.563,38.63341419,46.0623913,16.53488972,17.78285714,57.19617474,69.8172,0.728957702,3.676490167,0.806584362
hTME15-1_Str_03_xyz-5074-7627-197,hTME15-1,WT,D2,CPi,86.164,83.3944,7,112.13,77770.8,126.418,1.03146,162.27,3323.04,33,74,8,41,0.430063,103498,163.193,110.531,1.2577,103.451,113.512,89.1815,91.0911,38.04528837,44.90108108,14.22044889,15.48939394,57.22137869,68.57390244,0.705392057,3.313024061,0.747431044
hTME15-1_Str_03_xyz-5098-9375-106,hTME15-1,WT,D1,CPi,68.8061,70.8016,6,130.18,55775.9,121.26,1.03469,192.31,2778.02,31,66,4,35,0.447389,77336.1,158.123,137.45,1.28514,109.993,117.322,84.332,85.7694,35.70183067,42.08621212,11.42092087,12.80806452,57.20777935,68.01828571,0.733882072,3.761489508,0.76771366
hTME15-1_Str_03_xyz-5273-11861-367,hTME15-1,WT,D1,CPi,62.3993,67.7749,3,88.7,33765.5,138.421,1.03201,149.419,1501.62,11,30,8,19,0.393939,40249.5,156.095,180.307,1.24092,120.817,126.447,90.1736,98.4264,42.72241146,50.04933333,18.92088624,20.52090909,56.50224185,67.14473684,0.766574417,4.427874287,0.784580499
hTME15-1_Str_03_xyz-5336-7137-310,hTME15-1,WT,D2,CPi,77.8516,67.0586,5,113.93,86981.1,125.752,1.04642,169.161,3335.01,31,71,9,40,0.327547,114989,166.895,165.091,1.30136,108.35,120.179,86.7151,94.728,37.58119082,46.96690141,16.52696996,18.70354839,53.89821198,68.871,0.677043153,2.952746347,0.683106576
hTME15-1_Str_03_xyz-5685-1607-92,hTME15-1,WT,D2,CPi,66.663,65.7884,5,108.83,68157.9,162.897,1.02983,232.93,2364.98,20,44,4,24,0.395833,82854.1,182.049,173.511,1.32131,118.2,129.192,100.193,95.6918,47.5040452,53.74409091,21.06146105,22.788,69.53953199,79.54083333,0.787524753,4.97636958,0.852071006
hTME15-1_Str_03_xyz-5804-5445-338,hTME15-1,WT,D2,CPi,53.6281,64.4874,5,93.05,18899.9,118.823,1.02216,175.358,2507.62,27,59,5,32,0.404602,23488.6,137.887,156.372,1.2866,133.502,123.467,98.5449,97.6612,38.52866609,42.49711864,12.11205331,12.28888889,60.81768313,67.9853125,0.75565817,4.183289364,0.808823529
hTME15-1_Str_03_xyz-5950-8639-344,hTME15-1,WT,D1,CPi,94.1994,67.7375,7,109.39,56993.6,115.916,1.02917,194.87,2757.44,27,61,7,34,0.50632,85991.4,246.668,129.251,1.3843,93.2932,113.867,77.9494,78.9848,39.06552981,45.19901639,18.16786729,19.43,55.66073239,65.66264706,0.768722959,4.479046828,0.898148148
hTME15-1_Str_03_xyz-5972-10393-176,hTME15-1,WT,D2,CPi,66.6909,78.8232,5,131.91,91716.9,122.747,1.0349,190.72,3422.27,32,71,7,39,0.498437,119341,174.768,163.531,1.29041,122.383,118.073,99.7568,100.223,41.2550428,48.19619718,17.05271669,18.820625,61.11336166,72.29923077,0.734030833,3.764111629,0.787031529
hTME15-1_Str_03_xyz-6060-11566-358,hTME15-1,WT,D1,CPi,75.7916,68.8625,6,118.2,97957.8,143.134,1.03259,222.531,3301.7,32,68,4,36,0.50393,123412,178.054,180.328,1.23471,113.683,122.433,89.2548,77.5078,41.76892774,48.54941176,12.09228866,13.28875,68.14816249,79.89222222,0.748925674,4.044191981,0.826869806
hTME15-1_Str_03_xyz-6315-4317-311,hTME15-1,WT,D2,CPi,68.6262,70.4374,7,144.34,78473.6,118.834,1.03702,177.67,3307.11,36,78,6,42,0.507407,105801,206.611,135.518,1.42465,118.8,116.844,96.2669,90.5189,35.26581371,42.39358974,19.21262919,21.28611111,49.02568616,60.48571429,0.739232189,3.857883232,0.756198347
hTME15-1_Str_03_xyz-7042-11983-153,hTME15-1,WT,D1,CPi,73.3646,72.0657,4,79.35,80050.2,125.727,1.03262,174.87,3358.28,29,70,12,41,0.251724,100639,153.858,141.389,1.26218,114.668,121.061,90.9053,91.6639,40.59095483,47.97028571,19.19234526,20.64137931,55.72655673,67.3004878,0.748725533,4.040183622,0.87236344
hTME15-1_Str_03_xyz-7124-9192-110,hTME15-1,WT,D1,CPi,79.1719,64.191,5,133.41,99462.6,138.129,1.0264,194.341,3374.08,40,85,5,45,0.357708,122768,168.986,170.951,1.36927,112.938,126.635,99.954,98.6945,35.37756911,39.68988235,19.81287251,21.256,49.21285497,56.07555556,0.767740081,4.455506509,0.744680851
hTME15-1_Str_03_xyz-7244-3805-307,hTME15-1,WT,D1,CPi,59.4873,56.9261,4,102.98,15509.9,118.037,1.03183,166.211,2066.28,21,49,7,28,0.385488,18781.3,159.041,134.539,1.34109,129.697,131.109,81.6413,69.5647,36.82740363,42.16387755,20.47492864,21.79666667,49.09175988,57.43928571,0.790181883,5.054695947,0.885555556
hTME15-1_Str_03_xyz-7324-1829-312,hTME15-1,WT,D1,CPi,89.9114,61.9677,6,151.43,77210,128.69,1.03264,184.8,2536.79,23,52,6,29,0.203344,101757,184.716,130.328,1.3641,99.4431,127.298,84.8766,94.6632,41.14029441,48.77942308,26.24444763,29.51043478,52.95424185,64.06172414,0.73149393,3.719836029,0.872008325
hTME15-1_Str_03_xyz-7769-11238-194,hTME15-1,WT,D1,CPi,62.1151,63.7771,3,137.92,48339.8,138.121,1.033,177.839,2077.69,16,38,6,22,0.3125,58881.6,170.407,188.799,1.31092,122.778,123.922,108.989,99.7869,47.6091786,54.67157895,26.54054216,29.57,62.93182329,72.92727273,0.782725542,4.840298813,0.916666667
hTME15-1_Str_03_xyz-7820-1746-72,hTME15-1,WT,D2,CPi,90.1203,72.2576,6,94.1,40318.9,138.652,1.03711,173.483,2221.47,19,42,4,23,0.524311,56085.1,189.596,152.968,1.25515,103.698,120.448,84.0015,90.3402,44.88081849,52.88714286,17.51814924,18.63947368,67.48476265,81.17869565,0.745802698,3.982444265,0.888
hTME15-1_Str_03_xyz-7857-9793-176,hTME15-1,WT,D2,CPi,90.5408,62.4516,5,139.2,88723.4,133.345,1.02535,173.941,3130.59,32,72,8,40,0.445313,111853,149.507,151.91,1.36402,101.255,123.481,93.1325,81.8894,38.33028537,43.47527778,18.70550049,20.74875,54.03011328,61.6565,0.783781275,4.869654493,0.712018141
hTME15-1_Str_03_xyz-8934-5898-95,hTME15-1,WT,D1,CPi,86.4668,67.1521,6,134.16,95376.1,160.867,1.0246,169.475,3261.21,37,77,3,40,0.370267,117756,180.712,160.594,1.293,103.287,127.769,99.0918,97.9806,37.73217154,42.34831169,14.33602194,15.28810811,59.37360992,67.379,0.783851577,4.87162065,0.798185941
hTME15-1_Str_03_xyz-9106-4371-354,hTME15-1,WT,D2,CPi,45.482,75.7438,7,98.6,70163.7,150.811,1.03639,220.74,2391.57,23,50,4,27,0.53585,93034.8,210.84,180.891,1.3378,137.046,124.085,78.5442,79.077,38.65647516,47.8264,11.91803001,12.98478261,61.43366918,77.5062963,0.673210448,2.90930044,0.747919144
hTME15-1_Str_03_xyz-9141-8693-265,hTME15-1,WT,D2,CPi,79.0986,65.9689,4,112.57,70762.9,127.481,1.02925,176.248,2664.61,22,53,9,31,0.439394,86023.5,161.077,143.851,1.2046,108.867,131.25,90.7205,80.5381,42.97206001,50.2709434,18.08776798,19.19909091,60.63188017,72.32193548,0.785424229,4.915979131,0.898989899
hTME15-1_Str_03_xyz-9344-2640-380,hTME15-1,WT,D1,CPi,87.1207,62.2952,4,81.09,61190.4,134.108,1.02857,202.59,1960.08,21,46,4,25,0.403628,76613.9,167.351,122.669,1.28691,96.2185,118.334,80.1502,81.9399,36.68150353,42.60543478,18.12062257,19.4647619,52.27264354,62.0436,0.751734431,4.101203289,0.806584362
hTME15-1_Str_03_xyz-9428-8820-169,hTME15-1,WT,D1,CPi,56.9099,62.7735,6,135.22,98618.2,130.244,1.03099,184.39,3638.53,35,75,5,40,0.408571,125703,216.419,185.209,1.39291,121.289,124.159,107.751,103.215,41.57223815,48.50853333,19.38713804,21.974,60.98420075,71.72625,0.765655451,4.406305642,0.85600907
hTME15-1_Str_03_xyz-9524-11374-368,hTME15-1,WT,D2,CPi,55.0082,55.6219,5,99.68,47332.4,115.35,1.03991,166.184,1961.14,14,37,9,23,0.392857,60889.3,156.586,131.273,1.30625,127.925,121.284,95.6632,97.3212,42.37888568,52.99810811,27.81308799,30.66571429,51.24502341,66.59173913,0.743375205,3.935599594,0.8144
hTME15-1_Str_03_xyz-9920-9584-234,hTME15-1,WT,D1,CPi,67.5857,65.6402,4,148.02,82207.5,132.221,1.02793,180.491,3040.83,21,53,11,32,0.436508,98548.6,163.844,180.929,1.23899,120.876,127.46,96.9333,84.3723,49.73601841,57.3690566,24.2008642,26.15380952,66.49346337,77.8540625,0.785175862,4.908925512,0.87283737
hTME15-1_Str_04_xyz-10200-3362-304,hTME15-1,WT,D1,CPi,76.753,71.7485,4,128.64,74905,132.432,1.0335,179.243,2538.19,27,60,6,33,0.333951,96245.5,168.671,115.454,1.38231,120.922,123.153,96.7859,101.009,35.65950536,42.29783333,18.85908386,20.95814815,49.40530477,59.75757576,0.734012064,3.763780606,0.74122449
hTME15-1_Str_04_xyz-10558-7843-116,hTME15-1,WT,D1,CPi,60.9871,74.2381,5,152.74,82047.1,127.16,1.03771,167.909,3423.01,34,74,6,40,0.426587,105413,158.045,158.51,1.33872,124.58,120.056,91.6625,91.7828,38.48447594,46.25175676,14.53831852,15.89176471,58.83870974,72.05775,0.733892888,3.761680039,0.856575964
hTME15-1_Str_04_xyz-11284-8813-311,hTME15-1,WT,D1,CPi,79.1052,61.187,5,93.65,76234.6,133.133,1.03749,205.999,2658.58,21,48,6,27,0.356009,95224.1,183.299,175.443,1.21977,115.593,131.634,87.598,88.3197,45.67508576,55.38166667,16.44625494,18.33714286,68.40862085,84.19407407,0.773796455,4.604187614,0.85255648
hTME15-1_Str_04_xyz-11293-11003-302,hTME15-1,WT,D2,CPc,72.9181,67.5888,5,31.61,49670.7,133.912,1.05676,218.5,1869.21,17,37,3,20,0.421569,63015.1,150.243,105.28,1.21916,120.945,123.699,96.8239,82.8878,40.08896124,50.51405405,11.90824865,13.28764706,64.04256694,82.1565,0.766429988,4.424471936,0.803719008
hTME15-1_Str_04_xyz-2077-9140-148,hTME15-1,WT,D2,CPi,43.258,54.4125,4,88.9,47526,169.687,1.03307,211.968,1629.99,14,31,3,17,0.371429,57339.3,237.414,181.828,1.19309,138.585,131.136,88.8138,85.6709,45.21508494,52.57483871,18.5796491,19.60285714,67.15014976,79.72823529,0.803904558,5.497105089,0.864265928
hTME15-1_Str_04_xyz-2186-9978-96,hTME15-1,WT,D1,CPi,61.4467,75.7493,4,101.99,40832.5,147.595,1.03558,232.5,1665.05,14,32,4,18,0.459184,49826.9,178.012,121.399,1.2508,120.894,118.29,92.8454,88.7115,43.35034412,52.0271875,16.7610034,17.85214286,64.03094245,78.60777778,0.732617265,3.739326198,0.92
hTME15-1_Str_04_xyz-3172-11830-233,hTME15-1,WT,D2,CPi,66.251,63.0977,5,131.62,59787.2,123.867,1.03254,157.67,2358.4,20,47,7,27,0.438095,74122.9,148.17,142.45,1.19862,120.492,123.405,107.819,90.3582,41.56223658,50.17404255,15.65571409,16.691,60.75225324,74.9762963,0.756234706,4.195598465,0.856123662
hTME15-1_Str_04_xyz-3239-12059-367,hTME15-1,WT,D1,CPi,77.1362,82.5655,4,80.16,27751.5,122.129,1.03633,155.897,1173.68,11,25,3,14,0.590909,35866.4,160.663,143.11,1.18051,110.153,107.856,90.0422,96.074,38.13447513,46.9432,14.98443637,15.27,56.32379131,71.82928571,0.684457844,3.040097878,0.890625
hTME15-1_Str_04_xyz-3301-13465-249,hTME15-1,WT,D2,CPi,50.72,60.0634,5,139.15,53796.4,109.267,1.05203,165.341,2567.17,22,51,7,29,0.362771,67391.1,156.234,141.681,1.23013,135.772,129.421,96.3922,98.7491,39.75463611,50.33196078,15.76311842,17.26772727,57.9550978,75.41517241,0.760107512,4.279990978,0.869927159
hTME15-1_Str_04_xyz-3475-10530-251,hTME15-1,WT,D1,CPi,70.7745,75.7175,6,93.74,77483.8,146.375,1.03525,206.009,2944.98,32,70,6,38,0.526488,99738.1,170.406,140.593,1.41266,110.823,115.488,84.6449,91.9409,36.28523063,42.06642857,18.32486916,20.3065625,51.40974555,60.39052632,0.72584613,3.624524532,0.758125
hTME15-1_Str_04_xyz-5066-4457-135,hTME15-1,WT,D1,CPi,59.7976,63.2058,5,74.63,38152,183.986,1.02906,236.542,2127.24,19,42,4,23,0.414035,45540.8,232.852,202.259,1.37451,122.517,125.228,82.272,88.0801,44.66854059,50.64309524,21.516514,23.21947368,63.79412777,73.2973913,0.816592208,5.972381677,0.8688
hTME15-1_Str_04_xyz-5375-14388-366,hTME15-1,WT,D1,CPc,70.0429,70.6215,3,89.3,21356,95.8463,1.04646,146.791,1219.13,12,29,5,17,0.166667,28774,125.452,125.588,1.2638,115.37,122.922,86.7495,92.262,33.93354433,42.03344828,16.64912662,20.90583333,46.13430978,56.94705882,0.722231936,3.565782411,0.911357341
hTME15-1_Str_04_xyz-5566-10039-333,hTME15-1,WT,D1,CPi,84.6333,64.5902,8,109.47,74474.9,151.906,1.03852,235.94,2267.08,27,58,4,31,0.583729,92013.6,185.183,129.762,1.61802,105.49,126.229,81.8568,77.3633,32.48559681,39.08275862,17.86758189,19.04333333,45.21741626,56.53645161,0.740564007,3.882565495,0.767676768
hTME15-1_Str_04_xyz-5878-6278-162,hTME15-1,WT,D2,CPi,82.3371,60.4499,5,119.91,94997.8,157.488,1.02643,189.349,3287.41,33,70,4,37,0.454323,115182,179.301,178.129,1.21877,112.225,129.336,87.9797,81.4334,41.41322472,46.95828571,12.44252371,13.01575758,67.25195806,77.23135135,0.790611947,5.067581779,0.789612097
hTME15-1_Str_04_xyz-6103-4255-58,hTME15-1,WT,D1,CPi,64.3719,63.2535,6,101.29,108210,165.606,1.03648,234.196,3493.83,31,68,6,37,0.398677,136516,209.328,199.617,1.22773,113.096,122.327,97.2731,91.9996,43.57913874,51.37485294,17.62092023,19.30677419,65.32791641,78.2427027,0.771327701,4.542522045,0.813280736
hTME15-1_Str_04_xyz-6543-7773-254,hTME15-1,WT,D1,CPi,55.2823,67.8043,4,107.51,40090.9,105.56,1.03076,161.197,2022.73,17,42,8,25,0.235294,51188.2,128.628,129.455,1.24055,130.888,120.512,68.7808,84.1819,40.59062138,48.1552381,15.98924441,17.39823529,57.31955772,69.07,0.750131336,4.068489679,0.77914952
hTME15-1_Str_04_xyz-6555-8254-145,hTME15-1,WT,D1,CPi,78.3433,59.3068,4,169.08,149661,132.219,1.03732,185.692,5168.81,38,87,11,49,0.379198,180957,163.31,187.11,1.23012,111.08,130.625,89.5922,97.6098,50.28340306,59.40655172,19.77827983,21.31605263,73.94043739,88.94612245,0.77720375,4.691800027,0.765474817
hTME15-1_Str_04_xyz-6713-9150-215,hTME15-1,WT,D2,CPi,70.0697,78.2529,4,53.51,24791.1,81.6875,1.04119,114.76,1394.9,16,37,5,21,0.46875,33517.8,122.188,81.8002,1.34074,113.808,109.353,83.7614,84.1885,31.54377981,37.69513514,16.73344448,18.408125,42.82784483,52.39,0.633400602,2.516471878,0.814744802
hTME15-1_Str_04_xyz-6976-12845-157,hTME15-1,WT,D2,CPi,57.4449,59.0929,8,113.61,70827.4,122.294,1.03677,178.419,2982.33,35,78,8,43,0.4563,90499.3,166.682,139.058,1.43536,126.019,129.088,97.628,98.6749,31.72589507,38.23051282,13.32552527,14.64942857,46.70294025,57.4244186,0.740772579,3.886456434,0.701234568
hTME15-1_Str_04_xyz-7126-13382-374,hTME15-1,WT,D1,CPc,73.4748,72.9873,9,79.79,92192,155.584,1.03773,197.7,3275.63,43,90,4,47,0.50108,143811,214.896,181.951,1.77571,116.537,115.451,81.8426,90.8701,30.65512199,36.391,14.64292877,16.33465116,45.30457537,54.74042553,0.770674282,4.526447944,0.661391087
hTME15-1_Str_04_xyz-7158-5725-82,hTME15-1,WT,D1,CPi,63.7857,60.2449,4,155.8,91907.5,143.927,1.04393,204.878,2990.88,22,52,8,30,0.340909,112837,180.263,191.221,1.30016,125.401,124.076,91.4892,98.0793,47.17678394,57.51211538,26.54915854,29.02409091,62.30370924,78.40333333,0.737463177,3.825528107,0.731445313
hTME15-1_Str_04_xyz-7260-7859-296,hTME15-1,WT,D1,CPi,82.3211,66.9588,6,121.57,126609,123.303,1.02738,179.459,4379.18,47,103,9,56,0.363374,153374,149.629,150.68,1.298,111.016,126.508,85.7268,89.6312,37.0468745,42.51106796,16.19008524,17.06829787,54.55167977,63.86482143,0.775737103,4.653724385,0.854042806
hTME15-1_Str_04_xyz-7350-14410-242,hTME15-1,WT,D2,CPi,58.7075,74.1838,6,105.93,50110.5,112.097,1.04171,156.203,2284.37,24,52,4,28,0.383433,70228.7,176.357,150.191,1.38435,120.884,117.102,106.351,79.6966,35.32412528,43.925,15.03619289,16.7425,52.71378161,67.22428571,0.726339237,3.63267247,0.88
hTME15-1_Str_04_xyz-7384-7366-110,hTME15-1,WT,D1,CPi,60.0991,86.2657,8,133.97,110752,127.511,1.05274,182.911,4443.88,40,83,3,43,0.436932,165177,195.702,182.061,1.44645,119.096,100.535,79.8961,85.4019,40.59253285,53.53566265,17.11933737,20.775,62.42806353,84.01069767,0.645816098,2.628639735,0.724938272
hTME15-1_Str_04_xyz-7421-12359-327,hTME15-1,WT,D2,CPc,69.7969,64.6087,4,56.54,78722,136.861,1.02371,195.53,2603.35,22,51,7,29,0.421212,97344.6,155.013,167.883,1.3308,124.92,127.064,81.141,87.8432,44.96774449,51.04058824,19.30819081,21.14,64.4336128,73.7237931,0.80827898,5.653047654,0.824141519
hTME15-1_Str_04_xyz-8469-14164-329,hTME15-1,WT,D1,CPc,81.1999,69.0769,7,136.94,86223.1,118.592,1.02932,187.34,3331.43,34,73,5,39,0.413116,106573,173.639,152.878,1.25279,108.433,127.818,87.7883,80.6563,39.86477489,45.63109589,14.07983689,14.96941176,62.34395161,72.36179487,0.782363809,4.830313468,0.90779298
hTME15-1_Str_04_xyz-8584-8935-294,hTME15-1,WT,D1,CPi,57.311,75.4011,7,146.89,86196.3,125.898,1.03031,182.742,3495.79,40,86,6,46,0.327674,113674,146.004,135.878,1.4349,122.51,117.97,98.463,89.7383,35.19537311,40.64406977,16.7243274,18.284,51.25715199,60.0876087,0.743640114,3.940663798,0.841579861
hTME15-1_Str_04_xyz-8739-2724-87,hTME15-1,WT,D2,CPi,82.5881,55.0151,3,38.01,21102.2,147.451,1.05479,238.94,1076.19,7,18,4,11,0.0714286,26663.6,183.338,134.63,1.24545,109.283,125.606,65.0709,90.7027,48.15451727,59.78277778,24.19921075,27.11857143,63.39880323,80.56909091,0.767014187,4.43826294,0.911242604
hTME15-1_Str_04_xyz-8782-9512-77,hTME15-1,WT,D2,CPi,85.44,67.4515,4,111.45,88602.7,118.954,1.03173,182.09,3087.49,30,69,9,39,0.393333,110367,148.668,144.65,1.34959,101.73,121.967,90.3434,79.5124,37.88347786,44.74130435,21.16067149,23.77066667,50.74717507,60.8725641,0.760686112,4.292860321,0.848304581
hTME15-1_Str_04_xyz-8971-7728-249,hTME15-1,WT,D1,CPi,80.1211,61.6903,8,102.88,148139,142.547,1.02465,222.93,4480.54,44,93,5,49,0.438192,180831,179.476,170.75,1.29949,108.33,125.867,91.243,83.6134,42.3134171,48.17311828,16.87827323,18.16,65.15313813,75.12367347,0.798440026,5.312878792,0.781622453
hTME15-1_Str_04_xyz-9172-9973-299,hTME15-1,WT,D2,CPi,71.6381,61.9556,7,66.4,32935.6,126.544,1.04695,145.722,1693.61,14,33,5,19,0.633333,45698.3,169.58,154.665,1.25888,112.98,111.253,89.8153,87.3225,40.49945524,51.31575758,12.68434059,15.30928571,60.99480287,77.84684211,0.739866393,3.869601791,0.882086168
hTME15-1_Str_04_xyz-9282-5925-56,hTME15-1,WT,D1,CPi,69.6002,72.5308,6,130.74,52323.2,130.604,1.03995,161.79,2909.27,28,61,5,33,0.331548,67623.4,171.427,166.95,1.26024,116.457,115.286,91.2155,83.9923,40.85359615,47.68803279,14.10015437,15.42357143,63.55348615,75.06393939,0.782094801,4.822911657,0.8
